,obs,acts,infos,terminal,rews
10,"[ 5  9  7  3  3 13  9  8  8 12  2 12  5 15  6  5 13  6 12 12  0  1  5  1
  7 11 13  3  9  7 10 12  1 15 11  7  8  7 14  5  8  3 13 10 12  1  2  6
  0  9  5 14  0  3  2  5  0  6  9 15 11  4  6 14 11  9  8  6  1  8 13  4
 12 15  8 11 12 11 14 15  5  5 10  8  3  2 13 11  9  4  9  1 13  3  0  5
 10  2 11  0  2]","[2 3 1 3 1 2 2 1 3 3 2 2 0 2 2 2 1 2 0 2 3 3 2 3 2 3 1 0 0 3 3 3 1 0 2 0 2
 0 3 0 1 2 2 2 1 1 1 3 1 0 3 1 1 3 0 2 0 2 1 0 1 0 0 0 3 1 2 1 0 3 1 1 1 2
 3 0 2 3 1 3 2 2 1 0 0 3 1 3 0 1 0 1 2 1 3 1 1 3 3 0]",,True,"[15.69945203 70.90725778 86.71761458 59.86584842 59.96584842 21.33391107
 70.90725778 60.11150117 60.21150117 83.34426408 73.29939418 83.34426408
 15.69945203 18.44045099  5.90836122 15.69945203 21.33391107  5.90836122
 83.24426408 83.34426408 37.55401188 95.17143064 15.69945203 95.17143064
 86.71761458 97.09098522 21.33391107 59.96584842 70.90725778 86.71761458
  2.15844943 83.34426408 95.17143064 18.44045099 97.09098522 86.71761458
 60.21150117 86.71761458 18.28249672 15.69945203 60.21150117 59.96584842
 21.33391107  2.15844943 83.34426408 95.17143064 73.29939418  5.90836122
 37.55401188 70.90725778 15.69945203 18.28249672 37.55401188 59.96584842
 73.29939418 15.69945203 37.55401188  5.90836122 70.90725778 18.44045099
 97.09098522 15.70186404  5.90836122 18.28249672 97.09098522 70.90725778
 60.21150117  5.90836122 95.17143064 60.21150117 21.33391107 15.70186404
 83.34426408 18.44045099 60.21150117 97.09098522 83.34426408 97.09098522
 18.28249672 18.44045099 15.59945203 15.69945203  2.15844943 60.21150117
 59.96584842 73.29939418 21.33391107 97.09098522 70.90725778 15.70186404
 70.90725778 95.17143064 21.33391107 59.96584842 37.55401188 15.69945203
  2.15844943 73.29939418 97.09098522 37.55401188]"
11,"[ 6  1  5  3 14 14 10  9  7  3  3  0 10  2  3  7 12 15  3  7  5 10  8 11
  6 13  6  8  2  1 14 14  8  8  6  0  1 10  5  9 13  5  9  7  3 11  4  5
  6 12 12  2  1  5  5 10 10  5  5 13  4  4  6  1  1  3  0 15  0 12 12 14
  3  2  9  1  7  0 14  1 14  5  2  9  8  0  7  8  1  7 12  2  0  1  2 14
  9  8 12  2  9]","[0 1 0 1 1 0 3 0 1 3 0 3 2 0 2 0 3 3 3 2 1 0 3 1 3 0 0 2 3 3 0 1 3 1 2 0 3
 0 0 3 0 1 1 0 1 1 2 0 3 3 3 2 1 1 2 3 1 3 1 0 0 0 3 3 1 1 3 2 3 2 1 1 0 1
 0 0 2 1 2 3 3 1 3 2 1 1 2 3 2 3 3 3 3 0 1 0 1 1 0 1]",,True,"[ 5.90836122 95.17143064 15.69945203 59.96584842 18.18249672 18.28249672
  2.15844943 70.90725778 86.71761458 59.86584842 59.96584842 37.55401188
  2.15844943 73.29939418 59.96584842 86.71761458 83.34426408 18.44045099
 59.96584842 86.71761458 15.69945203  2.15844943 60.21150117 97.09098522
  5.90836122 21.33391107  5.90836122 60.21150117 73.29939418 95.17143064
 18.18249672 18.28249672 60.11150117 60.21150117  5.90836122 37.55401188
 95.17143064  2.15844943 15.69945203 70.90725778 21.33391107 15.69945203
 70.90725778 86.71761458 59.96584842 97.09098522 15.70186404 15.69945203
  5.90836122 83.24426408 83.34426408 73.29939418 95.17143064 15.59945203
 15.69945203  2.05844943  2.15844943 15.59945203 15.69945203 21.33391107
 15.60186404 15.70186404  5.90836122 95.07143064 95.17143064 59.96584842
 37.55401188 18.44045099 37.55401188 83.24426408 83.34426408 18.28249672
 59.96584842 73.29939418 70.90725778 95.17143064 86.71761458 37.55401188
 18.28249672 95.17143064 18.28249672 15.69945203 73.29939418 70.90725778
 60.21150117 37.55401188 86.71761458 60.21150117 95.17143064 86.71761458
 83.34426408 73.29939418 37.55401188 95.17143064 73.29939418 18.28249672
 70.90725778 60.21150117 83.34426408 73.29939418]"
12,"[ 9 10  3  8 14  9  3  7 12 10  3  7 12 11  7 10  0 11  8 11 11  7 11 11
  1  9  5 12 14  0  2  8  6  9  0  4  1  8 14  1 12  8  9  5  8  2  0  5
  7  1 10  8  8  4  3  5  0 13 10 12  2 10  3 10 12  1  8  6 13  5 15 13
 11 13  5  3  9 11 13 12  8 13 10 13  7  0 13  1  9 14 12 15  6 13 13  8
 11 15 14  4  6]","[0 3 0 2 1 1 2 3 3 2 0 1 1 2 3 3 1 2 3 3 3 1 3 3 3 2 3 2 3 2 3 0 2 2 3 2 3
 2 2 2 1 1 1 3 0 2 2 1 0 1 1 3 2 2 2 3 1 3 3 3 0 2 3 2 3 1 2 1 2 3 3 0 3 0
 0 0 0 0 0 1 0 1 2 3 0 3 3 2 1 3 2 1 0 0 3 3 2 0 0 0]",,True,"[70.90725778  2.15844943 59.96584842 60.21150117 18.28249672 70.90725778
 59.96584842 86.71761458 83.34426408  2.15844943 59.96584842 86.71761458
 83.34426408 97.09098522 86.71761458  2.15844943 37.55401188 97.09098522
 60.21150117 96.99098522 97.09098522 86.71761458 96.99098522 97.09098522
 95.17143064 70.90725778 15.69945203 83.34426408 18.28249672 37.55401188
 73.29939418 60.21150117  5.90836122 70.90725778 37.55401188 15.70186404
 95.17143064 60.21150117 18.28249672 95.17143064 83.34426408 60.21150117
 70.90725778 15.69945203 60.21150117 73.29939418 37.55401188 15.69945203
 86.71761458 95.17143064  2.15844943 60.11150117 60.21150117 15.70186404
 59.96584842 15.69945203 37.55401188 21.33391107  2.15844943 83.34426408
 73.29939418  2.15844943 59.96584842  2.15844943 83.34426408 95.17143064
 60.21150117  5.90836122 21.33391107 15.69945203 18.44045099 21.33391107
 97.09098522 21.33391107 15.69945203 59.96584842 70.90725778 97.09098522
 21.33391107 83.34426408 60.21150117 21.33391107  2.15844943 21.33391107
 86.71761458 37.55401188 21.33391107 95.17143064 70.90725778 18.28249672
 83.34426408 18.44045099  5.90836122 21.23391107 21.33391107 60.21150117
 97.09098522 18.44045099 18.28249672 15.70186404]"
13,"[10  2 11  5  4 10 13 10  0  1  9 13 10 10 15  7 10  5 15 15  9  0 10 14
 14  8  9 12  7  2 10  1  6  9 12  8 11 13  8 11  2 15  2 10  4  1  1  7
 11 13  2  2 12 10  8 15 13  4  5  8  6  2  1  2 14 11  9 11  4  4 10 14
  7 10 14  2 13  1  3  4  4  6  2 14 13  8  6  9 14 13  8 11  4 10 15 11
 11  2  9 14  5]","[0 1 2 3 0 2 1 1 0 1 2 0 1 2 3 2 3 3 1 2 2 3 0 2 0 2 0 1 1 0 3 3 3 3 2 1 1
 3 3 1 1 3 1 1 1 1 3 1 1 0 3 1 2 0 0 0 1 0 2 2 0 3 0 2 3 2 1 2 0 0 3 3 3 0
 1 3 2 0 0 0 2 1 1 2 0 2 3 3 1 0 2 1 1 2 0 1 1 1 3 0]",,True,"[ 2.15844943 73.29939418 97.09098522 15.69945203 15.70186404  2.15844943
 21.33391107  2.15844943 37.55401188 95.17143064 70.90725778 21.33391107
  2.05844943  2.15844943 18.44045099 86.71761458  2.15844943 15.69945203
 18.34045099 18.44045099 70.90725778 37.55401188  2.15844943 18.18249672
 18.28249672 60.21150117 70.90725778 83.34426408 86.71761458 73.29939418
  2.15844943 95.17143064  5.90836122 70.90725778 83.34426408 60.21150117
 97.09098522 21.33391107 60.21150117 97.09098522 73.29939418 18.44045099
 73.29939418  2.15844943 15.70186404 95.07143064 95.17143064 86.71761458
 97.09098522 21.33391107 73.19939418 73.29939418 83.34426408  2.15844943
 60.21150117 18.44045099 21.33391107 15.70186404 15.69945203 60.21150117
  5.90836122 73.29939418 95.17143064 73.29939418 18.28249672 97.09098522
 70.90725778 97.09098522 15.60186404 15.70186404  2.15844943 18.28249672
 86.71761458  2.15844943 18.28249672 73.29939418 21.33391107 95.17143064
 59.96584842 15.60186404 15.70186404  5.90836122 73.29939418 18.28249672
 21.33391107 60.21150117  5.90836122 70.90725778 18.28249672 21.33391107
 60.21150117 97.09098522 15.70186404  2.15844943 18.44045099 96.99098522
 97.09098522 73.29939418 70.90725778 18.28249672]"
14,"[15  7  5  2  9  3 12 12 12 12 12  3  1  9 11 13  3  1  7 13 15  0 11  6
  5  9  5  5 10 15 13 14 13 13 11 11  3  4 10  2  4  6  8  6  2 13 10 15
  9  0  4  0  8  5 14 10  5  2  1  4 15  8  6  1 13 10 15  8  2  8  5 10
  0 13 15  2  4 13 15  1  2  9  2 14  8  1  1  1 15 15  5  1  4 15  3 12
 10 15  5 11 10]","[2 2 2 3 0 2 3 0 0 2 1 0 1 3 1 0 0 1 2 2 3 2 0 1 3 3 3 2 1 0 0 1 0 2 3 1 0
 1 0 1 3 2 1 3 1 2 2 2 1 1 0 1 0 2 1 3 1 3 1 2 2 2 3 2 0 0 1 0 3 1 0 1 1 3
 3 3 0 0 3 0 1 0 1 0 1 3 0 2 1 2 1 1 3 0 2 1 3 2 0 2]",,True,"[18.44045099 86.71761458 15.69945203 73.29939418 70.90725778 59.96584842
 83.24426408 83.24426408 83.24426408 83.24426408 83.34426408 59.96584842
 95.17143064 70.90725778 97.09098522 21.33391107 59.96584842 95.17143064
 86.71761458 21.33391107 18.44045099 37.55401188 97.09098522  5.90836122
 15.69945203 70.90725778 15.59945203 15.69945203  2.15844943 18.44045099
 21.33391107 18.28249672 21.23391107 21.33391107 96.99098522 97.09098522
 59.96584842 15.70186404  2.15844943 73.29939418 15.70186404  5.90836122
 60.21150117  5.90836122 73.29939418 21.33391107  2.15844943 18.44045099
 70.90725778 37.55401188 15.70186404 37.55401188 60.21150117 15.69945203
 18.28249672  2.15844943 15.69945203 73.29939418 95.17143064 15.70186404
 18.44045099 60.21150117  5.90836122 95.17143064 21.33391107  2.15844943
 18.44045099 60.21150117 73.29939418 60.21150117 15.69945203  2.15844943
 37.55401188 21.33391107 18.44045099 73.29939418 15.70186404 21.33391107
 18.44045099 95.17143064 73.29939418 70.90725778 73.29939418 18.28249672
 60.21150117 95.07143064 95.07143064 95.17143064 18.34045099 18.44045099
 15.69945203 95.17143064 15.70186404 18.44045099 59.96584842 83.34426408
  2.15844943 18.44045099 15.69945203 97.09098522]"
15,"[ 4  4  6  5  5  8  2  9 14  0  4  6 11  0  1  7  8 10  5  5 13  4  7  8
 15  0  1  9  6  1  9 14  4 15  6 13  2  5  8  5  2  3  5 13 15  9  4  2
  0 11  4 13 10  0 10 10  3  4 10  2  8  2 14 12  6  9  1 15  7  9 11  2
  8 13  2  2  0  1  4  8  5 13 10  4 13  6  8  0  3  4  1  3  3  3  5  5
  0 12  0  1  1]","[3 0 0 2 3 1 1 1 3 2 0 3 0 2 1 3 0 0 2 3 1 2 1 1 2 0 0 1 0 0 2 1 3 0 2 0 0
 2 0 1 3 0 0 0 3 3 0 3 2 0 0 3 1 0 3 3 2 1 3 3 2 0 0 2 3 3 3 1 2 2 3 1 0 2
 2 3 3 2 3 0 1 2 1 1 3 2 1 3 2 3 2 3 2 1 3 1 3 1 2 0]",,True,"[15.60186404 15.70186404  5.90836122 15.59945203 15.69945203 60.21150117
 73.29939418 70.90725778 18.28249672 37.55401188 15.70186404  5.90836122
 97.09098522 37.55401188 95.17143064 86.71761458 60.21150117  2.15844943
 15.59945203 15.69945203 21.33391107 15.70186404 86.71761458 60.21150117
 18.44045099 37.55401188 95.17143064 70.90725778  5.90836122 95.17143064
 70.90725778 18.28249672 15.70186404 18.44045099  5.90836122 21.33391107
 73.29939418 15.69945203 60.21150117 15.69945203 73.29939418 59.96584842
 15.69945203 21.33391107 18.44045099 70.90725778 15.70186404 73.29939418
 37.55401188 97.09098522 15.70186404 21.33391107  2.15844943 37.55401188
  2.05844943  2.15844943 59.96584842 15.70186404  2.15844943 73.29939418
 60.21150117 73.29939418 18.28249672 83.34426408  5.90836122 70.90725778
 95.17143064 18.44045099 86.71761458 70.90725778 97.09098522 73.29939418
 60.21150117 21.33391107 73.19939418 73.29939418 37.55401188 95.17143064
 15.70186404 60.21150117 15.69945203 21.33391107  2.15844943 15.70186404
 21.33391107  5.90836122 60.21150117 37.55401188 59.96584842 15.70186404
 95.17143064 59.86584842 59.86584842 59.96584842 15.59945203 15.69945203
 37.55401188 83.34426408 37.55401188 95.07143064]"
16,"[ 8 11  1 13  3  9 10  9  8  4 15 12  0  0 10 13 13 11  4 15  1 14  9  2
  6  3  7  8 13  4 15 12  5  2  1  9  4  3 11  7 14  7  7  1 10  2 11  8
 12  8  3 10  6  5  7 12  4 15  9 15  6 12 15  0  7 15  0 12  3  7  1 15
 10  8  4  8  5  7  1  0  0  7 15  8 10  8 14  7 10  7  1  8  1 12 15 13
 14 12 12 15 13]","[2 1 0 0 0 1 1 2 1 1 0 3 3 2 3 0 1 1 2 2 3 1 2 3 3 1 0 1 3 2 2 1 0 1 1 0 0
 1 1 2 0 3 3 1 1 3 3 0 3 3 0 1 0 3 1 3 1 2 3 3 1 0 1 1 1 2 0 0 1 0 3 2 1 1
 1 2 3 3 3 0 2 0 1 3 2 0 3 3 3 0 0 3 2 2 2 1 0 2 3 1]",,True,"[60.21150117 97.09098522 95.17143064 21.33391107 59.96584842 70.90725778
  2.15844943 70.90725778 60.21150117 15.70186404 18.44045099 83.34426408
 37.45401188 37.55401188  2.15844943 21.23391107 21.33391107 97.09098522
 15.70186404 18.44045099 95.17143064 18.28249672 70.90725778 73.29939418
  5.90836122 59.96584842 86.71761458 60.21150117 21.33391107 15.70186404
 18.44045099 83.34426408 15.69945203 73.29939418 95.17143064 70.90725778
 15.70186404 59.96584842 97.09098522 86.71761458 18.28249672 86.61761458
 86.71761458 95.17143064  2.15844943 73.29939418 97.09098522 60.21150117
 83.34426408 60.21150117 59.96584842  2.15844943  5.90836122 15.69945203
 86.71761458 83.34426408 15.70186404 18.44045099 70.90725778 18.44045099
  5.90836122 83.34426408 18.44045099 37.55401188 86.71761458 18.44045099
 37.55401188 83.34426408 59.96584842 86.71761458 95.17143064 18.44045099
  2.15844943 60.21150117 15.70186404 60.21150117 15.69945203 86.71761458
 95.17143064 37.45401188 37.55401188 86.71761458 18.44045099 60.21150117
  2.15844943 60.21150117 18.28249672 86.71761458  2.15844943 86.71761458
 95.17143064 60.21150117 95.17143064 83.34426408 18.44045099 21.33391107
 18.28249672 83.24426408 83.34426408 18.44045099]"
17,"[ 9 15  1 15 10 14 12 13 15  7  7  9  2 13  6  4  7  2  8  8 12  0 12 15
  4 10  2 12  8  4 10  8 10 12 10 15  1 13  6  4  2  6 10 10 14  1  3  5
  5 10  3  6 13  7  1 15  1  1 14  4  4  9  5  4 15  1  8 13  4 14 14 10
  6 13  6  5 13  0 10  5  4 15  8  9  0  9 14 12  2  2 10 11  0  5 12  8
  7  3  0  2 10]","[1 1 3 0 2 1 2 1 1 0 3 3 3 2 0 3 0 0 0 1 0 3 1 3 2 1 1 3 1 2 0 0 2 3 1 1 1
 1 2 3 3 2 3 3 2 3 3 3 0 2 1 1 1 2 0 3 2 0 3 0 3 3 2 3 1 0 0 2 2 2 3 0 3 3
 3 0 2 0 0 0 2 0 1 1 3 2 1 3 1 0 3 1 1 2 3 3 3 1 0 1]",,True,"[70.90725778 18.44045099 95.17143064 18.44045099  2.15844943 18.28249672
 83.34426408 21.33391107 18.44045099 86.61761458 86.71761458 70.90725778
 73.29939418 21.33391107  5.90836122 15.70186404 86.71761458 73.29939418
 60.11150117 60.21150117 83.34426408 37.55401188 83.34426408 18.44045099
 15.70186404  2.15844943 73.29939418 83.34426408 60.21150117 15.70186404
  2.15844943 60.21150117  2.15844943 83.34426408  2.15844943 18.44045099
 95.17143064 21.33391107  5.90836122 15.70186404 73.29939418  5.90836122
  2.05844943  2.15844943 18.28249672 95.17143064 59.96584842 15.59945203
 15.69945203  2.15844943 59.96584842  5.90836122 21.33391107 86.71761458
 95.17143064 18.44045099 95.07143064 95.17143064 18.28249672 15.60186404
 15.70186404 70.90725778 15.69945203 15.70186404 18.44045099 95.17143064
 60.21150117 21.33391107 15.70186404 18.18249672 18.28249672  2.15844943
  5.90836122 21.33391107  5.90836122 15.69945203 21.33391107 37.55401188
  2.15844943 15.69945203 15.70186404 18.44045099 60.21150117 70.90725778
 37.55401188 70.90725778 18.28249672 83.34426408 73.19939418 73.29939418
  2.15844943 97.09098522 37.55401188 15.69945203 83.34426408 60.21150117
 86.71761458 59.96584842 37.55401188 73.29939418]"
18,"[13 14  0 13  8 13  5 11  7  5  4 13 12 15  1  3 11 13 11  0  0 12  2 12
  5  1 11 15 13  2 15  1 15  2 11  5  3  3  1  4 11  2 13 12  9 12  9  8
  5  4 13 10 10 11  3 15  1 12 15  2  8  9  4  5  0  1  8 10  3 12  3  5
 10  7  5  6  9  4  0 11 11 11 10  7  2  1  2  7 15  1  5  4  3  2  4  1
 11 12 14  1  2]","[1 1 3 3 0 1 0 3 1 0 3 3 1 3 3 0 3 2 2 3 2 0 2 3 1 0 2 1 1 0 1 3 1 1 1 2 2
 1 0 0 2 1 2 3 2 3 2 0 2 2 2 0 0 3 3 3 2 2 0 3 1 0 1 3 1 2 0 3 0 3 2 3 0 0
 0 2 3 2 1 3 1 1 1 2 2 0 0 1 0 0 3 1 0 1 1 0 0 1 0 0]",,True,"[21.33391107 18.28249672 37.55401188 21.33391107 60.21150117 21.33391107
 15.69945203 97.09098522 86.71761458 15.69945203 15.70186404 21.33391107
 83.34426408 18.44045099 95.17143064 59.96584842 97.09098522 21.33391107
 97.09098522 37.45401188 37.55401188 83.34426408 73.29939418 83.34426408
 15.69945203 95.17143064 97.09098522 18.44045099 21.33391107 73.29939418
 18.44045099 95.17143064 18.44045099 73.29939418 97.09098522 15.69945203
 59.86584842 59.96584842 95.17143064 15.70186404 97.09098522 73.29939418
 21.33391107 83.34426408 70.90725778 83.34426408 70.90725778 60.21150117
 15.69945203 15.70186404 21.33391107  2.05844943  2.15844943 97.09098522
 59.96584842 18.44045099 95.17143064 83.34426408 18.44045099 73.29939418
 60.21150117 70.90725778 15.70186404 15.69945203 37.55401188 95.17143064
 60.21150117  2.15844943 59.96584842 83.34426408 59.96584842 15.69945203
  2.15844943 86.71761458 15.69945203  5.90836122 70.90725778 15.70186404
 37.55401188 96.99098522 96.99098522 97.09098522  2.15844943 86.71761458
 73.29939418 95.17143064 73.29939418 86.71761458 18.44045099 95.17143064
 15.69945203 15.70186404 59.96584842 73.29939418 15.70186404 95.17143064
 97.09098522 83.34426408 18.28249672 95.17143064]"
19,"[ 4  8 13  6  6  6  7  9 15  0  8  9  4  8 14  8  6  8  0  6  4  6  0  6
  1  7 10  5 13  4  6  9  3  1  4  8  9  7  1  9  9  8  9  1  4 14  4  7
 12 13  9 11  5 11  9  8 12  3 13  7  8  0  4  9 13  6  7 11 13 14  5  7
 12  1  8 10 15  5  8  6  7  9  2  8 11  8  2  9  6  3 10  1  1  0 10 15
  5  9  1 15 12]","[3 1 3 2 1 1 2 0 3 1 2 0 1 0 2 3 0 3 0 2 2 0 3 1 1 0 1 0 1 2 2 0 1 1 3 1 0
 1 3 0 2 3 0 3 2 1 0 2 1 3 2 3 1 2 0 0 2 2 2 2 2 2 1 1 2 3 1 1 1 2 1 2 3 0
 0 3 1 3 1 0 0 3 2 1 0 1 0 1 3 1 3 1 2 2 0 1 3 2 0 3]",,True,"[15.70186404 60.21150117 21.33391107  5.80836122  5.80836122  5.90836122
 86.71761458 70.90725778 18.44045099 37.55401188 60.21150117 70.90725778
 15.70186404 60.21150117 18.28249672 60.21150117  5.90836122 60.21150117
 37.55401188  5.90836122 15.70186404  5.90836122 37.55401188  5.90836122
 95.17143064 86.71761458  2.15844943 15.69945203 21.33391107 15.70186404
  5.90836122 70.90725778 59.96584842 95.17143064 15.70186404 60.21150117
 70.90725778 86.71761458 95.17143064 70.80725778 70.90725778 60.21150117
 70.90725778 95.17143064 15.70186404 18.28249672 15.70186404 86.71761458
 83.34426408 21.33391107 70.90725778 97.09098522 15.69945203 97.09098522
 70.90725778 60.21150117 83.34426408 59.96584842 21.33391107 86.71761458
 60.21150117 37.55401188 15.70186404 70.90725778 21.33391107  5.90836122
 86.71761458 97.09098522 21.33391107 18.28249672 15.69945203 86.71761458
 83.34426408 95.17143064 60.21150117  2.15844943 18.44045099 15.69945203
 60.21150117  5.90836122 86.71761458 70.90725778 73.29939418 60.21150117
 97.09098522 60.21150117 73.29939418 70.90725778  5.90836122 59.96584842
  2.15844943 95.07143064 95.17143064 37.55401188  2.15844943 18.44045099
 15.69945203 70.90725778 95.17143064 18.44045099]"
20,"[ 9  4  0  6  7  4 12  4  9  8  4 15  8  4  3  4  4  9  9  6  4 15  1  2
 15 14  0  0  8 13 13  8  3 11 12  8 12  4 10 11  4  9 10  8  6  1  7 15
  2  1  2  6  5 10 13 15  4 12 10  0  2 14  8  8  4 15  3  1  1 11  5  6
  5  6  4  5 11  7 15  2 10  1 12 11  2  8  2 11  1  7 15 15  6  9  5  9
  0 12 15  5 10]","[2 3 2 0 0 2 1 0 3 1 3 1 1 1 1 2 3 1 3 1 3 1 0 1 3 2 2 0 3 2 2 1 1 2 3 0 0
 3 3 1 3 0 1 2 3 2 3 2 1 1 3 1 1 1 0 0 1 2 1 1 0 3 1 2 0 3 1 3 0 0 1 2 1 2
 0 2 1 3 3 2 0 2 1 0 3 3 1 1 2 2 0 3 0 1 3 2 3 2 2 1]",,True,"[70.90725778 15.70186404 37.55401188  5.90836122 86.71761458 15.70186404
 83.34426408 15.70186404 70.90725778 60.21150117 15.70186404 18.44045099
 60.21150117 15.70186404 59.96584842 15.60186404 15.70186404 70.80725778
 70.90725778  5.90836122 15.70186404 18.44045099 95.17143064 73.29939418
 18.44045099 18.28249672 37.45401188 37.55401188 60.21150117 21.23391107
 21.33391107 60.21150117 59.96584842 97.09098522 83.34426408 60.21150117
 83.34426408 15.70186404  2.15844943 97.09098522 15.70186404 70.90725778
  2.15844943 60.21150117  5.90836122 95.17143064 86.71761458 18.44045099
 73.29939418 95.17143064 73.29939418  5.90836122 15.69945203  2.15844943
 21.33391107 18.44045099 15.70186404 83.34426408  2.15844943 37.55401188
 73.29939418 18.28249672 60.11150117 60.21150117 15.70186404 18.44045099
 59.96584842 95.07143064 95.17143064 97.09098522 15.69945203  5.90836122
 15.69945203  5.90836122 15.70186404 15.69945203 97.09098522 86.71761458
 18.44045099 73.29939418  2.15844943 95.17143064 83.34426408 97.09098522
 73.29939418 60.21150117 73.29939418 97.09098522 95.17143064 86.71761458
 18.34045099 18.44045099  5.90836122 70.90725778 15.69945203 70.90725778
 37.55401188 83.34426408 18.44045099 15.69945203]"
21,"[15  9 10  8  7  6  7 11  5  2 12  5 14 14 11  7 10  3  1  4  9 14 13 11
  3  5 12  1  1 13  8  7  5 13 10 10  9  2  2  7  7  0 10 14 12  4  0  1
 12  8 15  8  8  7 15  1  1  0 15  2 12  3 12 10  7 15  6  4  5  0  3  9
  1 13  2  9  7  8  9  1  7  4  3  7  8 15  7  0  6  5 11  2  0 15  0 13
 14  0 10  4 10]","[3 0 0 0 0 3 1 3 1 0 2 2 3 3 3 1 3 0 1 2 0 3 2 0 2 2 2 2 3 1 1 0 0 0 1 2 0
 3 3 1 2 0 0 1 0 1 1 2 0 0 1 3 1 0 1 3 2 1 2 2 0 3 3 2 3 0 0 1 0 1 1 2 3 0
 3 2 2 2 0 0 0 1 2 2 3 0 1 0 2 2 3 2 2 2 3 0 0 1 2 2]",,True,"[18.44045099 70.90725778  2.15844943 60.21150117 86.71761458  5.90836122
 86.71761458 97.09098522 15.69945203 73.29939418 83.34426408 15.69945203
 18.18249672 18.28249672 97.09098522 86.71761458  2.15844943 59.96584842
 95.17143064 15.70186404 70.90725778 18.28249672 21.33391107 97.09098522
 59.96584842 15.69945203 83.34426408 95.07143064 95.17143064 21.33391107
 60.21150117 86.71761458 15.69945203 21.33391107  2.05844943  2.15844943
 70.90725778 73.19939418 73.29939418 86.61761458 86.71761458 37.55401188
  2.15844943 18.28249672 83.34426408 15.70186404 37.55401188 95.17143064
 83.34426408 60.21150117 18.44045099 60.11150117 60.21150117 86.71761458
 18.44045099 95.07143064 95.17143064 37.55401188 18.44045099 73.29939418
 83.34426408 59.96584842 83.34426408  2.15844943 86.71761458 18.44045099
  5.90836122 15.70186404 15.69945203 37.55401188 59.96584842 70.90725778
 95.17143064 21.33391107 73.29939418 70.90725778 86.71761458 60.21150117
 70.90725778 95.17143064 86.71761458 15.70186404 59.96584842 86.71761458
 60.21150117 18.44045099 86.71761458 37.55401188  5.90836122 15.69945203
 97.09098522 73.29939418 37.55401188 18.44045099 37.55401188 21.33391107
 18.28249672 37.55401188  2.15844943 15.70186404]"
22,"[15 12 11  9  2 15  5  8  6  5  8  5 10 14 13  8 11 15  6 10  7  5 14 12
 12  7  3 11 11 10 10  8 15 12 13  4 15  8  2 11  0 11  4 15 13  4 12 15
  9  2  0 11  9 10  9 15 10  8  8  9  8  5  1  3 15  4  0  8  7  1 13  9
 12 10 11 10  6  0 13  8  9 11  3  7 15 10 10 11  7 14  5  5  5  2 11  9
  2  1  7  1  1]","[0 3 0 1 3 3 0 0 2 2 3 1 2 0 1 2 1 1 2 0 0 3 0 1 3 0 0 0 2 2 1 3 0 1 1 1 3
 0 3 0 0 3 0 3 3 3 3 1 3 3 1 2 1 3 1 0 3 0 3 2 2 0 2 1 3 3 1 3 1 1 1 1 3 0
 0 0 3 0 1 1 0 3 0 3 1 1 1 1 3 3 1 3 3 0 3 3 0 3 1 3]",,True,"[18.44045099 83.34426408 97.09098522 70.90725778 73.29939418 18.44045099
 15.69945203 60.21150117  5.90836122 15.69945203 60.21150117 15.69945203
  2.15844943 18.28249672 21.33391107 60.21150117 97.09098522 18.44045099
  5.90836122  2.15844943 86.71761458 15.69945203 18.28249672 83.24426408
 83.34426408 86.71761458 59.96584842 96.99098522 97.09098522  2.05844943
  2.15844943 60.21150117 18.44045099 83.34426408 21.33391107 15.70186404
 18.44045099 60.21150117 73.29939418 97.09098522 37.55401188 97.09098522
 15.70186404 18.44045099 21.33391107 15.70186404 83.34426408 18.44045099
 70.90725778 73.29939418 37.55401188 97.09098522 70.90725778  2.15844943
 70.90725778 18.44045099  2.15844943 60.11150117 60.21150117 70.90725778
 60.21150117 15.69945203 95.17143064 59.96584842 18.44045099 15.70186404
 37.55401188 60.21150117 86.71761458 95.17143064 21.33391107 70.90725778
 83.34426408  2.15844943 97.09098522  2.15844943  5.90836122 37.55401188
 21.33391107 60.21150117 70.90725778 97.09098522 59.96584842 86.71761458
 18.44045099  2.05844943  2.15844943 97.09098522 86.71761458 18.28249672
 15.59945203 15.59945203 15.69945203 73.29939418 97.09098522 70.90725778
 73.29939418 95.17143064 86.71761458 95.07143064]"
